date,lag_return_1,lag_return_2,lag_return_5,rolling_20_volatility,lag_vix_1,rolling_5_mean_return,lag_squared_return
2004-02-26,0.0006095647842306427,0.0041871564989883385,-0.0030425543706586156,0.005229061710800054,14.93000030517578,-0.0005039671507810087,3.7156922617415e-07
2004-02-27,0.0006958339064092139,0.0006095647842306427,-0.0025270223680431366,0.005228644475315937,14.829999923706056,0.0002437105046325573,4.841848253087067e-07
2004-03-01,0.009862366487084634,0.0006958339064092139,-0.001746980298422271,0.005612694537622876,14.550000190734863,0.0027215882756581114,9.72662727255701e-05
2004-03-02,-0.005870864758476427,0.009862366487084634,0.0041871564989883385,0.005772097984051528,14.4399995803833,0.0018968113836472802,3.446705301232047e-05
2004-03-03,0.0018170404927621996,-0.005870864758476427,0.0006095647842306427,0.005750737629522731,14.859999656677246,0.0014227881824020526,3.301636152337497e-06
2004-03-04,0.0025890389253499257,0.0018170404927621996,0.0006958339064092139,0.005350319878151227,14.550000190734863,0.001818683010625909,6.703122556977098e-06
2004-03-05,0.003357222101411374,0.0025890389253499257,0.009862366487084634,0.005357864785264726,14.399999618530272,0.002350960649626341,1.1270940238205003e-05
2004-03-08,-0.012276758254307324,0.003357222101411374,-0.005870864758476427,0.00566388758120826,14.479999542236328,-0.0020768642986520505,0.000150718793234703
2004-03-09,-0.004009092259389134,-0.012276758254307324,0.0018170404927621996,0.005742289892784383,15.789999961853027,-0.0017045097988345921,1.6072820744293873e-05
2004-03-10,-0.016910900439841316,-0.004009092259389134,0.0025890389253499257,0.006813856086943926,16.600000381469727,-0.005450097985355296,0.0002859785536862252
2004-03-11,-0.013053674141846527,-0.016910900439841316,0.003357222101411374,0.006750614536756273,18.670000076293945,-0.008578640598794585,0.00017039840860151267
2004-03-12,0.013053674141846506,-0.013053674141846527,-0.012276758254307324,0.007545949231589433,20.670000076293945,-0.0066393501907075604,0.00017039840860151213
2004-03-15,-0.012334031177759856,0.013053674141846506,-0.004009092259389134,0.007912618795027204,18.299999237060547,-0.006650804775398066,0.00015212832509395218
2004-03-16,0.005292152955071221,-0.012334031177759856,-0.016910900439841316,0.007688595617096412,21.1299991607666,-0.004790555732505995,2.8006882899869062e-05
2004-03-17,0.011119611850172347,0.005292152955071221,-0.013053674141846527,0.008191980268581702,20.34000015258789,0.0008155467254967377,0.0001236457676984933
2004-03-18,0.00026534257152265267,0.011119611850172347,0.013053674141846506,0.00817443572183052,18.11000061035156,0.0034793500681705738,7.040668026225405e-08
2004-03-19,-0.01443722731014381,0.00026534257152265267,-0.012334031177759856,0.008707918536350454,18.530000686645508,-0.00201883022222749,0.0002084335324047623
2004-03-22,-0.012777229015851856,-0.01443722731014381,0.005292152955071221,0.009064887001012063,19.149999618530277,-0.00210746978984589,0.00016325758132352657
2004-03-23,-0.0017339877888837387,-0.012777229015851856,0.011119611850172347,0.009064908694699675,21.57999992370605,-0.003512697938636882,3.006713651997917e-06
2004-03-24,0.0008218915199839623,-0.0017339877888837387,0.00026534257152265267,0.00897425571587678,20.670000076293945,-0.005572242004674559,6.755056706215479e-07
2004-03-25,0.013148888919016057,0.0008218915199839623,-0.01443722731014381,0.009596986284023052,19.809999465942383,-0.002995532735175878,0.00017289327980462324
2004-03-26,0.0002700999571963946,0.013148888919016057,-0.012777229015851856,0.009592169209369292,17.8799991607666,-5.406728170783688e-05,7.29539868774942e-08
2004-03-29,0.0139525250200038,0.0002700999571963946,-0.0017339877888837387,0.009888228090946475,17.329999923706055,0.005291883525463293,0.00019467295443383203
2004-03-30,0.003369926197262988,0.0139525250200038,0.0008218915199839623,0.009883521137358794,16.5,0.00631266632269264,1.1356402574999384e-05
2004-03-31,0.0011493479048444058,0.003369926197262988,0.013148888919016057,0.009874899841399429,16.280000686645508,0.006378157599664727,1.3210006063702252e-06
2004-04-01,0.005995109448293847,0.0011493479048444058,0.0002700999571963946,0.009968206672732908,16.739999771118164,0.004947401705520287,3.594133729702215e-05
2004-04-02,0.0075299693876451764,0.005995109448293847,0.0139525250200038,0.010102275268129337,16.649999618530273,0.006399375591610043,5.670043897887347e-05
2004-04-05,0.0054804926870521105,0.0075299693876451764,0.003369926197262988,0.009795674341368922,15.640000343322754,0.0047049691250197045,3.003580009283166e-05
2004-04-06,-0.0032150498065409558,0.0054804926870521105,0.0011493479048444058,0.009778843806896522,14.970000267028809,0.003387973924258916,1.0336545258539036e-05
2004-04-07,-0.0023528661797352127,-0.0032150498065409558,0.005995109448293847,0.008931549475017049,15.31999969482422,0.0026875311073429925,5.535979259741774e-06
2004-04-08,-0.002270785503764603,-0.0023528661797352127,0.0075299693876451764,0.008339480515706573,15.760000228881836,0.0010343521169313024,5.156466804107461e-06
2004-04-12,0.003927131131842469,-0.002270785503764603,0.0054804926870521105,0.007919845784456364,16.260000228881836,0.00031378446577076094,1.542235892668631e-05
2004-04-13,-0.01412128491635026,0.003927131131842469,-0.0032150498065409558,0.008088407883927015,15.279999732971191,-0.003606571054909713,0.00019941068768874134
2004-04-14,0.0015887243964732261,-0.01412128491635026,-0.0023528661797352127,0.0080288507297402,17.260000228881836,-0.0026458162143068766,2.5240452079492165e-06
2004-04-15,-0.0037996056460141724,0.0015887243964732261,-0.002270785503764603,0.0077148912548124764,15.619999885559082,-0.0029351641075626685,1.4437003065222776e-05
2004-04-16,0.007672270598469732,-0.0037996056460141724,0.003927131131842469,0.007896881513793709,15.739999771118164,-0.0009465528871158014,5.8863736136143106e-05
2004-04-19,0.0,0.007672270598469732,-0.01412128491635026,0.007075812132925092,14.9399995803833,-0.0017319791134842953,0.0
2004-04-20,-0.016921477424637996,0.0,0.0015887243964732261,0.007552291036538745,15.420000076293944,-0.0022920176151418428,0.0002863363982325333
2004-04-21,0.006678815896149231,-0.016921477424637996,-0.0037996056460141724,0.007624500183042864,16.670000076293945,-0.0012739993152066417,4.460658177465565e-05
2004-04-22,0.013925567725736929,0.006678815896149231,0.007672270598469732,0.00811532872000699,15.600000381469728,0.0022710353591435784,0.00019392143648408596
2004-04-23,0.0009622285243910962,0.013925567725736929,0.0,0.0076883815037321,14.609999656677246,0.0009290269443278513,9.258837331518664e-07
2004-04-26,-0.001400011684131495,0.0009622285243910962,-0.016921477424637996,0.00771137598166859,14.010000228881836,0.0006490246075015523,1.960032715704705e-06
2004-04-27,0.0008753747492493744,-0.001400011684131495,0.006678815896149231,0.0071237088457653695,14.770000457763672,0.004208395042279026,7.662809516234051e-07
2004-04-28,-0.013032874418331217,0.0008753747492493744,0.013925567725736929,0.007725451875674151,15.06999969482422,0.0002660569793829372,0.00016985581560399225
2004-04-29,-0.008813990618727348,-0.013032874418331217,0.0009622285243910962,0.007960585472308676,16.290000915527344,-0.004281854689509918,7.768643062701369e-05
2004-04-30,-0.00781022829567305,-0.008813990618727348,-0.001400011684131495,0.007960385843590127,16.600000381469727,-0.006036346053522748,6.099966603053196e-05
2004-05-03,0.010667917477383814,-0.00781022829567305,0.0008753747492493744,0.0081707897499534,17.190000534057617,-0.0036227602212196854,0.00011380446330427103
2004-05-04,-0.000802625330688731,0.010667917477383814,-0.013032874418331217,0.00802401434599253,16.6200008392334,-0.003958360237207306,6.442074214631948e-07
2004-05-05,0.006404052458784507,-0.000802625330688731,-0.008813990618727348,0.008196685187270555,16.549999237060547,-7.097486178416177e-05,4.101188789486389e-05
2004-05-06,-0.008638057347061473,0.006404052458784507,-0.00781022829567305,0.008372658687422863,15.770000457763672,-3.578820745098674e-05,7.461603473112269e-05
2004-05-07,-0.016684307635597622,-0.008638057347061473,0.010667917477383814,0.009057845078788053,17.049999237060547,-0.001810604075435901,0.0002783661212792611
2004-05-10,-0.010329507320403039,-0.016684307635597622,-0.000802625330688731,0.009130342333834595,18.1299991607666,-0.006010089034993271,0.00010669872148225998
2004-05-11,0.008418321540586481,-0.010329507320403039,0.006404052458784507,0.009034205840705004,19.770000457763672,-0.00416589966073823,7.086813756070234e-05
2004-05-12,0.006357882871344791,0.008418321540586481,-0.008638057347061473,0.00918318028185093,18.56999969482422,-0.004175133578226173,4.042267460573948e-05
2004-05-13,-0.0041735222024439625,0.006357882871344791,-0.016684307635597622,0.009188886901358925,18.13999938964844,-0.0032822265493026707,1.7418287574292702e-05
2004-05-14,0.0004544318189216219,-0.0041735222024439625,-0.010329507320403039,0.008955397628131665,18.86000061035156,0.00014552134160117851,2.0650827804841377e-07
2004-05-17,-0.008579218720329912,0.0004544318189216219,0.008418321540586481,0.009074706527668907,18.46999931335449,0.0004955790616158039,7.36029938512592e-05
2004-05-18,0.005028430608683492,-0.008579218720329912,0.006357882871344791,0.008499760277498117,19.959999084472656,-0.0001823991247647939,2.5285114386345034e-05
2004-05-19,-0.0034717212401933774,0.005028430608683492,-0.0041735222024439625,0.008316652213439808,19.32999992370605,-0.0021483199470724275,1.2052848369609842e-05
2004-05-20,0.0031986394266748457,-0.0034717212401933774,0.0004544318189216219,0.007580635248231525,18.93000030517578,-0.000673887621248666,1.0231294181878785e-05
2004-05-21,0.0017314586354327916,0.0031986394266748457,-0.008579218720329912,0.007598750851729853,18.670000076293945,-0.000418482257946432,2.997949006214785e-06
2004-05-24,0.004180557402035831,0.0017314586354327916,0.005028430608683492,0.007724520178650859,18.489999771118164,0.0021334729665267163,1.747706019171658e-05
2004-05-25,0.014226507275752196,0.004180557402035831,-0.0034717212401933774,0.008501284521009804,18.07999992370605,0.0039730882999404575,0.00020239350926703017
2004-05-26,0.003480863486985784,0.014226507275752196,0.0031986394266748457,0.00807064882026812,15.960000038146973,0.005363605245376289,1.2116410615030832e-05
2004-05-27,0.005597151040614419,0.003480863486985784,0.0017314586354327916,0.007908214793992101,15.970000267028809,0.005843307568164204,3.132809977145107e-05
2004-05-28,-8.84898816659607e-05,0.005597151040614419,0.004180557402035831,0.007667896960925089,15.279999732971191,0.005479317864744454,7.830459157255727e-09
2004-06-01,-0.0013300162579057437,-8.84898816659607e-05,0.014226507275752196,0.007320749891434185,15.5,0.004377203132756139,1.7689432462935978e-06
2004-06-02,0.00371963735219724,-0.0013300162579057437,0.003480863486985784,0.007356310179412806,16.299999237060547,0.002275829148045148,1.3835702031860896e-05
2004-06-03,-0.009235854613678183,0.00371963735219724,0.005597151040614419,0.007522290479767444,16.079999923706055,-0.00026751447208764567,8.530101044500058e-05
2004-06-04,0.007909319030929304,-0.009235854613678183,-8.84898816659607e-05,0.0074675351863744506,17.030000686645508,0.00019491912597533137,6.255732753302046e-05
2004-06-07,0.015108600429702945,0.007909319030929304,-0.0013300162579057437,0.0069803618625690865,16.780000686645508,0.0032343371882491124,0.00022826980694442002
2004-06-08,0.00139421215084457,0.015108600429702945,0.00371963735219724,0.0063439911227401585,15.390000343322754,0.003779182869999176,1.943827521562642e-06
2004-06-09,-0.009359993253372705,0.00139421215084457,-0.009235854613678183,0.006733614078055504,15.010000228881836,0.0011632567488851862,8.760947370318256e-05
2004-06-10,0.004910024638779975,-0.009359993253372705,0.007909319030929304,0.006689757724529087,15.390000343322754,0.003992432599376818,2.4108341953426424e-05
2004-06-14,-0.009931372492566377,0.004910024638779975,0.015108600429702945,0.007070475551684711,15.039999961853027,0.00042429429467768126,9.86321595861041e-05
2004-06-15,0.007040849332098294,-0.009931372492566377,0.00139421215084457,0.007174427151803108,16.06999969482422,-0.0011892559248432488,4.9573559317308995e-05
2004-06-16,-0.00017520239236267673,0.007040849332098294,-0.009359993253372705,0.006770729965224815,15.050000190734863,-0.0015031388334846981,3.069587828960532e-08
2004-06-17,-0.001492372743508673,-0.00017520239236267673,0.004910024638779975,0.006784181121268477,14.789999961853027,7.03852684881082e-05,2.227176405567604e-06
2004-06-18,0.0018849280990550423,-0.001492372743508673,-0.009931372492566377,0.006666893277868002,15.149999618530272,-0.0005346340394568784,3.5529539386072554e-06
2004-06-21,-0.003791360049742445,0.0018849280990550423,0.007040849332098294,0.0067904647030433245,14.989999771118164,0.0006933684491079081,1.4374411026783035e-05
2004-06-22,0.0050229711653070365,-0.003791360049742445,-0.00017520239236267673,0.006828776358343613,15.260000228881836,0.00028979281574965655,2.5230239327505927e-05
2004-06-23,0.008576777983620953,0.0050229711653070365,-0.001492372743508673,0.006973456484132025,14.3100004196167,0.0020401888909463823,7.35611205803251e-05
2004-06-24,-0.0031421565135354435,0.008576777983620953,0.0018849280990550423,0.0064557017215490795,13.979999542236328,0.0017102321369410283,9.873147555553214e-06
2004-06-25,-0.0048195346366144195,-0.0031421565135354435,-0.003791360049742445,0.006574172313046565,14.8100004196167,0.0003693395898071359,2.3227914113526084e-05
2004-06-28,-0.0034315247931044368,-0.0048195346366144195,0.0050229711653070365,0.006543843421742508,15.1899995803833,0.00044130664113473756,1.1775362405690447e-05
2004-06-29,0.004133789253986257,-0.0034315247931044368,0.008576777983620953,0.006593865352642124,16.06999969482422,0.0002634702588705817,1.7088213596372255e-05
2004-06-30,0.005340603753355429,0.004133789253986257,-0.0031421565135354435,0.006656868665858743,15.470000267028809,-0.00038376458718252323,2.8522048450354093e-05
2004-07-01,-0.0139801414852413,0.005340603753355429,-0.0048195346366144195,0.007408070149932923,14.34000015258789,-0.0025513615815236945,0.0001954443559473648
2004-07-02,-0.0005312230615895477,-0.0139801414852413,-0.0034315247931044368,0.007079231603748232,15.199999809265137,-0.0016936992665187202,2.8219794116457243e-07
2004-07-06,-0.008809229538756671,-0.0005312230615895477,0.004133789253986257,0.007149157428842008,15.079999923706056,-0.002769240215649167,7.760252506650307e-05
2004-07-07,0.0029446340049331756,-0.008809229538756671,0.005340603753355429,0.00622702386694048,16.25,-0.003007071265459783,8.670869423008793e-06
2004-07-08,-0.0069743576460312125,0.0029446340049331756,-0.0139801414852413,0.006344053450267302,15.8100004196167,-0.005470063545337111,4.864166457475404e-05
2004-07-09,0.002598477230243644,-0.0069743576460312125,-0.0005312230615895477,0.00610640688411906,16.200000762939453,-0.0021543398022401228,6.75208391609468e-06
2004-07-12,0.00044777172539271364,0.002598477230243644,-0.008809229538756671,0.00596942312258804,15.779999732971191,-0.00195854084484367,2.0049951806116774e-07
2004-07-13,0.0007150998160811937,0.00044777172539271364,0.0029446340049331756,0.005589368260314265,14.960000038146973,-5.367497387609734e-05,5.11367746959357e-07
2004-07-14,-0.0030435563966268665,0.0007150998160811937,-0.0069743576460312125,0.005329521449097862,14.460000038146973,-0.0012513130541881058,9.263235539448317e-06
2004-07-15,-0.006477313374468629,-0.0030435563966268665,0.002598477230243644,0.005467300876159188,13.760000228881836,-0.0011519041998755892,4.195558855107018e-05
2004-07-16,-0.0008128540809930962,-0.006477313374468629,0.00044777172539271364,0.005467770431443321,14.710000038146973,-0.0018341704621229371,6.607317569871311e-07
2004-07-19,-0.004254005114090797,-0.0008128540809930962,0.0007150998160811937,0.005457339910337532,14.34000015258789,-0.002774525830019639,1.8096559510710652e-05
2004-07-20,0.012618976031001178,-0.004254005114090797,-0.0030435563966268665,0.0062701045432365385,15.170000076293944,-0.0003937505870356423,0.00015923855607098225
2004-07-21,-0.018623812132682816,0.012618976031001178,-0.006477313374468629,0.007283049793738044,14.170000076293944,-0.003509801734246832,0.0003468463783534637
2004-07-22,0.002733092030872612,-0.018623812132682816,-0.0008128540809930962,0.006951285790644433,16.40999984741211,-0.0016677206531785838,7.469792049219379e-06
2004-07-23,-0.008407987523906462,0.002733092030872612,-0.004254005114090797,0.007088483238052962,15.75,-0.003186747341761257,7.069425420216672e-05
2004-07-26,-0.001928857248561946,-0.008407987523906462,0.012618976031001178,0.007066668731165746,16.5,-0.0027217177686554867,3.7204902853299604e-06
2004-07-27,0.009335786064699203,-0.001928857248561946,-0.018623812132682816,0.007519974900502734,17.299999237060547,-0.0033783557619158815,8.715690144583183e-05
2004-07-28,0.0030013149185170625,0.009335786064699203,0.002733092030872612,0.007478290101495025,16.549999237060547,0.0009466696483240937,9.00789124011308e-06
2004-07-29,0.004259922003921699,0.0030013149185170625,-0.008407987523906462,0.007428438184067516,16.149999618530273,0.001252035642933911,1.8146935479496264e-05
2004-07-30,0.002439149801918605,0.004259922003921699,-0.001928857248561946,0.006894903754951369,15.68000030517578,0.0034214631080989244,5.9494517561995706e-06
2004-08-02,0.002072339442576531,0.002439149801918605,0.009335786064699203,0.00692749800376407,15.31999969482422,0.00422170244632662,4.294590765258407e-06
2004-08-03,-0.007772522664502867,0.002072339442576531,0.0030013149185170625,0.00686810349929393,15.369999885559082,0.0008000407004862056,6.041210857021075e-05
2004-08-04,-9.071034907748556e-05,-0.007772522664502867,0.004259922003921699,0.006815349080463599,16.030000686645508,0.000181635646967296,8.228367429759286e-09
2004-08-05,-0.016469069085410508,-9.071034907748556e-05,0.002439149801918605,0.007551108438872237,16.209999084472656,-0.003964162570899146,0.00027123023654002413
2004-08-06,-0.014401751956123664,-0.016469069085410508,0.002072339442576531,0.008021526945751718,18.31999969482422,-0.007332342922507599,0.00020741045940571176
2004-08-09,0.0014029279572337731,-0.014401751956123664,-0.007772522664502867,0.008041146548678274,19.34000015258789,-0.007466225219576151,1.9682068531881275e-06
2004-08-10,0.012814470649324903,0.0014029279572337731,-9.071034907748556e-05,0.008699059710006334,18.88999938964844,-0.003348826556810597,0.00016421065802240938
2004-08-11,-0.002031610224165853,0.012814470649324903,-0.016469069085410508,0.008693041261396129,17.469999313354492,-0.003737006531828271,4.127440102935228e-06
2004-08-12,-0.01096994603614408,-0.002031610224165853,-0.014401751956123664,0.008883578013165734,18.040000915527344,-0.002637181921974985,0.00012033971603591322
2004-08-13,0.001961590781971682,-0.01096994603614408,0.0014029279572337731,0.008920637274135387,19.07999992370605,0.0006354866256440843,3.847838395916275e-06
2004-08-16,0.010302106658393683,0.001961590781971682,0.012814470649324903,0.009280574677863584,17.979999542236328,0.0024153223658760666,0.00010613340160091947
2004-08-17,0.005616334095306991,0.010302106658393683,-0.002031610224165853,0.008867065494843267,17.56999969482422,0.000975695055072484,3.15432086701078e-05
2004-08-18,0.010230884944033632,0.005616334095306991,-0.01096994603614408,0.008212645435251461,17.020000457763672,0.003428194088712381,0.00010467100673805404
2004-08-19,-0.0029123111630597704,0.010230884944033632,0.001961590781971682,0.008218191551099416,16.229999542236328,0.0050397210633292425,8.481556310482552e-06
2004-08-20,0.006994087629000797,-0.0029123111630597704,0.010302106658393683,0.008117494861904138,16.959999084472656,0.006046220432735066,4.891726176214199e-05
2004-08-23,-0.0025377142503614034,0.006994087629000797,0.005616334095306991,0.008128977473732705,16.0,0.0034782562509840485,6.4399936164873394e-06
2004-08-24,0.0013602056727667954,-0.0025377142503614034,0.010230884944033632,0.007872677145871178,15.880000114440918,0.0026270305664760096,1.8501594722269703e-06
2004-08-25,0.006773413614727971,0.0013602056727667954,-0.0029123111630597704,0.007986086207436535,15.329999923706056,0.001935536300614877,4.587913199618223e-05
2004-08-26,0.0,0.006773413614727971,0.006994087629000797,0.007935832587594204,14.979999542236328,0.002517998533226831,0.0
2004-08-27,0.003146078745118627,0.0,-0.0025377142503614034,0.00794771289834277,14.90999984741211,0.001748396756450397,9.897811470487195e-06
2004-08-30,-0.008289766601456111,0.003146078745118627,0.0013602056727667954,0.008159273706137867,14.710000038146973,0.0005979862862314555,6.872023030661721e-05
2004-08-31,0.005233663427414538,-0.008289766601456111,0.006773413614727971,0.008045137753609325,15.4399995803833,0.0013726778371610042,2.7391232871456492e-05
2004-09-01,0.0018887469646783177,0.005233663427414538,0.0,0.008050870964358713,15.289999961853027,0.00039574450715107353,3.567365096581558e-06
2004-09-02,0.011254930975619757,0.0018887469646783177,0.003146078745118627,0.007328713219553028,14.90999984741211,0.002646730702275025,0.00012667347126596508
2004-09-03,-0.004094336525499355,0.011254930975619757,-0.008289766601456111,0.006429914519167776,14.279999732971191,0.0011986476481514285,1.6763591584038127e-05
2004-09-07,0.006578266299306727,-0.004094336525499355,0.005233663427414538,0.006491218216457072,13.90999984741211,0.004172254228303996,4.327358750459462e-05
2004-09-08,-0.002483929773807389,0.006578266299306727,0.0018887469646783177,0.006123334354053334,14.06999969482422,0.0026287355880596107,6.169907121206827e-06
2004-09-09,-0.0008887673441602567,-0.002483929773807389,0.011254930975619757,0.0060899453084212185,14.0600004196167,0.002073232726291896,7.899073920456761e-07
2004-09-10,0.005143869306250967,-0.0008887673441602567,-0.004094336525499355,0.00530486749851375,14.010000228881836,0.0008510203924181382,2.6459391439790804e-05
2004-09-13,0.0032666909451351546,0.005143869306250967,0.006578266299306727,0.005302505778407141,13.760000228881836,0.00232322588654504,1.067126973102801e-05
2004-09-14,0.002025771480163578,0.0032666909451351546,-0.002483929773807389,0.005003103144926392,13.170000076293944,0.0014127269227164102,4.1037500898441345e-06
2004-09-15,-0.007595436703906069,0.002025771480163578,-0.0008887673441602567,0.00541358244395041,13.5600004196167,0.00039042553669667404,5.76906587230435e-05
2004-09-16,0.0030095772415039933,-0.007595436703906069,0.005143869306250967,0.005046898553377147,14.640000343322754,0.0011700944538295239,9.057555172578785e-06
2004-09-17,0.004242322115956922,0.0030095772415039933,0.0032666909451351546,0.004978726739559628,14.390000343322754,0.000989785015770715,1.7997296935537215e-05
2004-09-20,-0.006027600788747315,0.004242322115956922,0.002025771480163578,0.005106832959795268,14.029999732971191,-0.0008690733310057787,3.633197126850725e-05
2004-09-21,0.004346976357834454,-0.006027600788747315,-0.007595436703906069,0.005080669954880992,14.43000030517578,-0.00040483235547160364,1.8896203455571692e-05
2004-09-22,-0.012560888446133676,0.004346976357834454,0.0030095772415039933,0.005968804137396338,13.65999984741211,-0.001397922703917125,0.0001577759185562145
2004-09-23,-0.005393064621926901,-0.012560888446133676,0.004242322115956922,0.005942369705699127,14.739999771118164,-0.003078451076603304,2.9085146016279546e-05
2004-09-24,0.004586374811547542,-0.005393064621926901,-0.006027600788747315,0.006024602545342494,14.800000190734863,-0.0030096405374851797,2.103483391199775e-05
2004-09-27,-0.006390648421361497,0.004586374811547542,0.004346976357834454,0.006168950869220157,14.279999732971191,-0.0030822500640080163,4.08403872454502e-05
2004-09-28,0.0047742926753517705,-0.006390648421361497,-0.012560888446133676,0.005944517504788028,14.619999885559082,-0.002996786800504553,2.2793870549917567e-05
2004-09-29,0.005019497034318655,0.0047742926753517705,-0.005393064621926901,0.005935815044268078,13.829999923706056,0.0005192902955859131,2.5195350477533773e-05
