date,target_next_return
2004-09-03,0.006578266299306727
2004-09-07,-0.002483929773807389
2004-09-08,-0.0008887673441602567
2004-09-09,0.005143869306250967
2004-09-10,0.0032666909451351546
2004-09-13,0.002025771480163578
2004-09-14,-0.007595436703906069
2004-09-15,0.0030095772415039933
2004-09-16,0.004242322115956922
2004-09-17,-0.006027600788747315
2004-09-20,0.004346976357834454
2004-09-21,-0.012560888446133676
2004-09-22,-0.005393064621926901
2004-09-23,0.004586374811547542
2004-09-24,-0.006390648421361497
2004-09-27,0.0047742926753517705
2004-09-28,0.005019497034318655
2004-09-29,-0.0007155157484673207
2004-09-30,0.016770086770202846
2004-10-01,0.0016703289958808192
2004-10-04,0.0005267566652772565
2004-10-05,0.006824885859559887
2004-10-06,-0.010783242460745102
2004-10-07,-0.008319922586852073
2004-10-08,0.0040800921245971065
2004-10-11,-0.003902635633165469
2004-10-12,-0.008836840253189334
2004-10-13,-0.00810147707648718
2004-10-14,0.005588229847949761
2004-10-15,0.003768014947299729
2004-10-18,-0.00845285548408112
2004-10-19,-0.0019893780424085255
2004-10-20,0.006494429799874857
2004-10-21,-0.011300500251945875
2004-10-22,-0.0011827134185988918
2004-10-25,0.015176249678397317
2004-10-26,0.011942326340469055
2004-10-27,0.00300734480253728
2004-10-28,-0.00017687690838778992
2004-10-29,0.0027349789051629263
2004-11-01,0.00035225618748275204
2004-11-02,0.012515373489287928
2004-11-03,0.013562100589811263
2004-11-04,0.00624336977168354
2004-11-05,-0.0014504894380411985
2004-11-08,-0.0019659475648625855
2004-11-09,0.0007700736722765716
2004-11-10,0.007580072019930943
2004-11-11,0.007859091751392005
2004-11-12,0.002454620422258071
2004-11-15,-0.00718503681497807
2004-11-16,0.005920975132121842
2004-11-17,0.0013477540129133664
2004-11-18,-0.01117854798385784
2004-11-19,0.004757835581716333
2004-11-22,0.0015242558769712308
2004-11-23,0.0023673279342333103
2004-11-24,-0.0007606577625203451
2004-11-26,-0.004572867270440818
2004-11-29,0.0006786047386042474
2004-11-30,0.011302741059029458
2004-12-01,0.0008383238631406864
2004-12-02,-0.0006708879124644483
2004-12-03,-0.0003353751907110003
2004-12-06,-0.009354908719790667
2004-12-07,0.005825469374800229
2004-12-08,0.0035294393449903853
2004-12-09,0.0010062631031755105
2004-12-10,0.00867753557238761
2004-12-13,0.0034826285233177114
2004-12-14,0.0007454855570556367
2004-12-15,-0.000579649010728219
2004-12-16,-0.0066921141085125955
2004-12-17,0.00025103376904195615
2004-12-20,0.007671145080222407
2004-12-21,0.002406258815672475
2004-12-22,0.0007454589705236542
2004-12-23,-0.00207249852978779
2004-12-27,0.005461153564463175
2004-12-28,0.0014845903043982553
2004-12-29,-0.0018968610474719924
2004-12-30,-0.0021489965930313005
2004-12-31,-0.004726824772061898
2005-01-03,-0.01229467979365667
2005-01-04,-0.006924603542686432
2005-01-05,0.005071468395452292
2005-01-06,-0.0014341940113779062
2005-01-07,0.0047173882259308126
2005-01-10,-0.006915532585350916
2005-01-11,0.003295026795982183
2005-01-12,-0.008044270392844978
2005-01-13,0.005257076110821824
2005-01-14,0.010348895004802698
2005-01-18,-0.010518112057744852
2005-01-19,-0.006108563814522829
2005-01-20,-0.006146880396876929
2005-01-21,-0.0019713277993968397
2005-01-24,0.0028275518229080375
2005-01-25,0.0029901581060355724
2005-01-26,0.0017041895168865978
2005-01-27,0.0
2005-01-28,0.006197431307005164
2005-01-31,0.0063272385186904
2005-02-01,0.003023060471792506
2005-02-02,-0.002602809967105156
2005-02-03,0.01061962724414885
2005-02-04,-0.0013319158238479995
2005-02-07,0.001165312242892727
2005-02-08,-0.007515543190255733
2005-02-09,0.0035979040933532803
2005-02-10,0.008565542592455988
2005-02-11,-0.0007454589705237218
2005-02-14,0.0037218432621252823
2005-02-15,0.0006604448339582392
2005-02-16,-0.008118129040158382
2005-02-17,0.0013295821284022024
2005-02-18,-0.014979685048756172
2005-02-22,0.007141442892768548
2005-02-23,0.006591670032308432
2005-02-24,0.009847981968465291
2005-02-25,-0.006609410496244545
2005-02-28,0.004961311559630454
2005-03-01,-0.0004948388171468928
2005-03-02,0.0004121345917372165
2005-03-03,0.012379902410878758
2005-03-04,0.0004889180512008433
2005-03-07,-0.0037535729519140755
2005-03-08,-0.011179672107095601
2005-03-09,0.002229361112792501
2005-03-10,-0.007035543198624963
2005-03-11,0.006210681539978819
2005-03-14,-0.008289072014353943
2005-03-15,-0.008526388675120846
2005-03-16,0.002012459233367511
2005-03-17,-0.002973489103898148
2005-03-18,-0.003718589764232882
2005-03-21,-0.010213218194157823
2005-03-22,0.0008551689032994992
2005-03-23,0.0011961818033398126
2005-03-24,0.001450366604710419
2005-03-28,-0.006671339052455953
2005-03-29,0.014060235737636465
2005-03-30,-0.0018635627975227087
2005-03-31,-0.0045029570319964525
2005-04-01,0.001701610230197263
2005-04-04,0.00474931420425156
2005-04-05,0.003463088548117633
2005-04-06,0.005381368678651904
2005-04-07,-0.010453552977162736
2005-04-08,0.0007624459046588659
2005-04-11,0.005152843423807962
2005-04-12,-0.011864915713373359
2005-04-13,-0.013129717543395663
2005-04-14,-0.014091570757149703
2005-04-15,0.0030611776502739493
2005-04-18,0.007916513770425928
2005-04-19,-0.014048466086230501
2005-04-20,0.019233794959093695
2005-04-21,-0.003800228496714851
2005-04-22,0.006554795176050888
2005-04-25,-0.009761243721446782
2005-04-26,0.003898571359669065
2005-04-27,-0.012617577421856858
2005-04-28,0.013482082104060778
2005-04-29,0.005599592369455092
2005-05-02,0.0017168475421388259
2005-05-03,0.00768911501339524
2005-05-04,-0.0003404094221097925
2005-05-05,-0.0031553480385130886
2005-05-06,0.006214869238427321
2005-05-09,-0.01040822679119961
2005-05-10,0.005473517268154206
2005-05-11,-0.0110637679891469
2005-05-12,-0.001985442715647075
2005-05-13,0.00928950228710093
2005-05-16,0.006655586489884037
2005-05-17,0.010238711169665406
2005-05-18,0.004200210471178224
2005-05-19,-0.0014266532084779007
2005-05-20,0.005525362001184799
2005-05-23,-0.0023401289848327964
2005-05-24,-0.0007532580882835339
2005-05-25,0.005345149833564829
2005-05-26,0.0016648790231183397
2005-05-27,-0.006424300467238103
2005-05-31,0.00850078643898451
2005-06-01,0.0021556286315154273
2005-06-02,-0.0050640673934909085
2005-06-03,-0.0009159294910721232
2005-06-06,0.0007492127139243028
2005-06-07,-0.0018329108425753676
2005-06-08,0.004742113544927468
2005-06-09,-0.002326423011911574
2005-06-10,0.0031565640656565077
2005-06-13,0.0023191925282090922
2005-06-14,0.0019009924367132767
2005-06-15,0.00255708609255841
2005-06-16,0.003697992081358437
2005-06-17,0.00033008324693087863
2005-06-20,0.0005758408310299765
2005-06-21,0.0008232908342452797
2005-06-22,-0.01416578960238093
2005-06-23,-0.007369058053138021
2005-06-24,0.001427663331480409
2005-06-27,0.00835760744974047
2005-06-28,-0.002666782626538822
2005-06-29,-0.0054390128459864415
2005-06-30,0.0029323818846572025
2005-07-01,0.007999238651203068
2005-07-05,-0.008417637632889372
2005-07-06,0.003926280119458602
2005-07-07,0.011356532171420628
2005-07-08,0.005097001492296799
2005-07-11,0.002621156378526948
2005-07-12,0.0013894799761399695
2005-07-13,0.003913147887240114
2005-07-14,-0.0005696386581738086
2005-07-15,-0.00399703946502645
2005-07-18,0.005461091547745552
2005-07-19,0.00340862461636282
2005-07-20,-0.005850815281261902
2005-07-21,0.006660247355860642
2005-07-22,-0.002837245652148916
2005-07-25,0.0012166372540189357
2005-07-26,0.0036423210024781314
2005-07-27,0.006280925353907677
2005-07-28,-0.006684832519331258
2005-07-29,-0.0007280414627715028
2005-08-01,0.005967321580557247
2005-08-02,0.002649258020889048
2005-08-03,-0.008049947743113777
2005-08-04,-0.006813217217260197
2005-08-05,-0.0018732174647024308
2005-08-08,0.006015191536730819
2005-08-09,-0.0004865883338843938
2005-08-10,0.003965251616007878
2005-08-11,-0.006156515575977871
2005-08-12,0.006156515575977936
2005-08-15,-0.01308787683324697
2005-08-16,-8.175771586129224e-05
2005-08-17,-8.194753119330825e-05
2005-08-18,0.002289164232247384
2005-08-19,0.0
2005-08-22,-0.001880225935904034
2005-08-23,-0.00895672196536314
2005-08-24,0.003625319118459154
2005-08-25,-0.006849692522400149
2005-08-26,0.007672078954497835
2005-08-29,-0.005273297238353615
2005-08-30,0.012559708444771264
2005-08-31,-0.0007343859435341944
2005-09-01,-0.0017975614072359726
2005-09-02,0.01162761696468129
2005-09-06,0.001696350642063633
2005-09-07,-0.003314589466996761
2005-09-08,0.00886758704880093
2005-09-09,-0.0020088268730563455
2005-09-12,-0.005564194927481248
2005-09-13,-0.0036452505592148685
2005-09-14,-0.00048693596128526544
2005-09-15,0.007085597738028839
2005-09-16,-0.003325430503295329
2005-09-19,-0.008485047687634154
2005-09-20,-0.009384296185621647
2005-09-21,0.003550109478905843
2005-09-22,0.00082389114466643
2005-09-23,0.0011519602015748012
2005-09-26,-0.00024707736744891765
2005-09-27,0.0009872108634207432
2005-09-28,0.008103701115471042
2005-09-29,0.0030935266160834305
2005-09-30,-0.003583026365844909
2005-10-03,-0.011319623761150897
2005-10-04,-0.013203619608402755
2005-10-05,-0.0036004798106673216
2005-10-06,0.003433393752017624
2005-10-07,-0.008479805404577387
2005-10-10,-0.0014345073809293577
2005-10-11,-0.00788364399955405
2005-10-12,-0.0005962886591187466
2005-10-13,0.010504566131848568
2005-10-14,0.0037008097508906303
2005-10-17,-0.010889943939871962
2005-10-18,0.016499179042050165
2005-10-19,-0.01777284802523777
2005-10-20,0.0039016941004399457
2005-10-21,0.015372721716638093
2005-10-24,-0.0020022816591249736
2005-10-25,-0.00292826496414952
2005-10-26,-0.010696374969500065
2005-10-27,0.014292016732331412
2005-10-28,0.002750943697057474
2005-10-31,0.0029919697576016036
2005-11-01,0.01040323665071148
2005-11-02,0.004262250909005991
2005-11-03,-0.0013095770802163266
2005-11-04,0.0009818650322800922
2005-11-07,0.0
2005-11-08,0.001308565808067633
2005-11-09,0.007731908592250447
2005-11-10,0.0033996334998967212
2005-11-11,-0.0005660287633577523
2005-11-14,-0.003645522486029841
2005-11-15,0.0020274319751671143
2005-11-16,0.00926958393893264
2005-11-17,0.003923707168181806
2005-11-18,0.0050223761187398585
2005-11-21,0.004284265475096666
2005-11-22,0.005762974195146351
2005-11-23,0.0007871769558758783
2005-11-25,-0.007104528667358439
2005-11-28,-0.001109854602710934
2005-11-29,-0.005407640903456126
2005-11-30,0.01015499706064168
2005-12-01,0.001261737113470942
2005-12-02,-0.0021303313137489713
2005-12-05,0.0018940470435251662
2005-12-06,-0.005851980002327338
2005-12-07,-0.0006346548066658889
2005-12-08,0.0026155794389520837
2005-12-09,0.0009494341769484298
2005-12-12,0.006778011790155609
2005-12-13,0.003919594309308537
2005-12-14,-0.002898608293526436
2005-12-15,-0.0032242071443701757
2005-12-16,-0.005157425370459959
2005-12-19,0.0009545466745177959
2005-12-20,0.0015883615159542437
2005-12-21,0.005222566380947264
2005-12-22,0.000552775731296801
2005-12-23,-0.01022928655720411
2005-12-27,0.002229584116132561
2005-12-28,-0.00446353072697975
2005-12-29,-0.005446484701355355
2005-12-30,0.01743566640613929
2006-01-03,0.004724773673586658
2006-01-04,0.0006282575181661966
2006-01-05,0.008287125199312349
2006-01-06,0.002565781569567998
2006-01-09,0.0010090827326416781
2006-01-10,0.003175515187031233
2006-01-11,-0.003951397391978875
2006-01-12,-0.0009320951181089619
2006-01-13,-0.0027235261748031767
2006-01-17,-0.0039818039146984575
2006-01-18,0.0038256583874410415
2006-01-19,-0.018405284215961278
2006-01-20,0.0035659396506728044
2006-01-23,0.0010279180694538262
2006-01-24,0.0008690330681433122
2006-01-25,0.005511264861987467
2006-01-26,0.009222228017849539
2006-01-27,-0.000778314729238265
2006-01-30,-0.00734526108151174
2006-01-31,0.006955876433777239
2006-02-01,-0.0116729579571111
2006-02-02,-0.004976903892205392
2006-02-03,0.002610080270595548
2006-02-06,-0.00888594068191703
2006-02-07,0.00904384497368817
2006-02-08,-0.0016602043000631492
2006-02-09,0.0018179086432542513
2006-02-10,-0.0018179086432543675
2006-02-13,0.010545093111826751
2006-02-14,0.003515648578839049
2006-02-15,0.007460361487484489
2006-02-16,-0.0027127900284585537
2006-02-17,-0.0024873550803985217
2006-02-21,0.006051710919071787
2006-02-22,-0.001470647545469462
2006-02-23,0.0025536755333868
2006-02-24,0.00038614475445387806
2006-02-27,-0.009546517042683585
2006-02-28,0.008850835114917783
2006-03-01,-7.735643179110524e-05
2006-03-02,-0.004648669993263863
2006-03-03,-0.0045924733608664545
2006-03-06,-0.0015617338312404255
2006-03-07,0.0021074365783833745
2006-03-08,-0.006729021728756649
2006-03-09,0.009454456428126624
2006-03-10,0.001864711004566825
2006-03-13,0.010424305786023099
2006-03-14,0.00444519867427144
2006-03-15,0.0020631103123880945
2006-03-16,0.0008346003165963488
2006-03-17,-0.0016091222568383
2006-03-20,-0.006307555620544181
2006-03-21,0.006077554159693726
2006-03-22,-0.002072651665571199
2006-03-23,0.0007679990390785129
2006-03-24,-0.0014599235660348892
2006-03-27,-0.006171991214652681
2006-03-28,0.006248565235281094
2006-03-29,-0.0017701712241544366
2006-03-30,0.0002309439965123068
2006-03-31,-0.0007706731574511216
2006-04-03,0.006377879392274994
2006-04-04,0.003440917372117618
2006-04-05,-0.0010693499923843353
2006-04-06,-0.01021477612933027
2006-04-07,0.0015426701379843506
2006-04-10,-0.008515403987899881
2006-04-11,0.0018646628828158
2006-04-12,-0.001319589580382213
2006-04-13,-0.0003888297572971914
2006-04-17,0.015731080000638546
2006-04-18,0.001911082536684573
2006-04-19,0.001373805649117198
2006-04-20,0.00015268761372864395
2006-04-21,-0.0018316838660185897
2006-04-24,-0.004134126186796349
2006-04-25,0.00023035773913576381
2006-04-26,0.004820156127485119
2006-04-27,0.0033521940707627214
2006-04-28,-0.008172350198247724
2006-05-01,0.007487165718829127
2006-05-02,-0.0037367021683460933
2006-05-03,0.0035845338983463153
2006-05-04,0.008792120613056533
2006-05-05,-0.0012080109571580787
2006-05-08,0.0019617156109020687
2006-05-09,-0.000527750122946176
2006-05-10,-0.012144113541850746
2006-05-11,-0.013144490458950919
2006-05-12,0.0020096233671801416
2006-05-15,-0.0014681899283845925
2006-05-16,-0.01920711249497071
2006-05-17,-0.005058362236634973
2006-05-18,0.007027129575872952
2006-05-19,-0.007660976136154267
2006-05-22,-0.007640749152641411
2006-05-23,0.00795776639668553
2006-05-24,0.012288437046280692
2006-05-25,0.005075874959752443
2006-05-26,-0.017919398877639957
2006-05-30,0.011119882748117657
2006-05-31,0.00952201886113863
2006-06-01,0.0020953617033186395
2006-06-02,-0.01468103630666549
2006-06-05,-0.0024412661006448645
2006-06-06,-0.007520157811664708
2006-06-07,-0.0008739031252016457
2006-06-08,-0.0031862042623117086
2006-06-09,-0.010908953434589065
2006-06-12,-0.011682079590407702
2006-06-13,0.007722312151994615
2006-06-14,0.020992715375209355
2006-06-15,-0.0073136847468469705
2006-06-16,-0.007892968087135369
2006-06-19,0.003390243337175301
2006-06-20,0.00738683346355972
2006-06-21,-0.004409813988577901
2006-06-22,-0.00016045251706225955
2006-06-23,0.00440999250445226
2006-06-26,-0.008678265764395416
2006-06-27,0.006756583281120066
2006-06-28,0.019999048743313003
2006-06-29,7.848870308517664e-05
2006-06-30,0.004076988282001808
2006-07-03,-0.005728621787164122
2006-07-05,0.0029079954038854217
2006-07-06,-0.006534588968297711
2006-07-07,0.00189382556832578
2006-07-10,0.004405143236178039
2006-07-11,-0.010731660522978505
2006-07-12,-0.01639708535708214
2006-07-13,-0.003878372792802791
2006-07-14,-0.0014585884018973238
2006-07-17,0.005094803615588891
2006-07-18,0.013779400623850364
2006-07-19,-0.006865834458319055
2006-07-20,-0.007074475606532818
2006-07-21,0.018068766361947257
2006-07-24,0.003559025445601598
2006-07-25,0.0013411887535284188
2006-07-26,-0.0009465704262588769
2006-07-27,0.009973113434308201
2006-07-28,-0.00101619328237255
2006-07-31,-0.004939888458445604
2006-08-01,0.006737112996662544
2006-08-02,0.002651243600758807
2006-08-03,-0.0017144505571932529
2006-08-04,-0.002343243472387662
2006-08-07,-0.003838291495975354
2006-08-08,-0.0033808562735633953
2006-08-09,0.0030670986010398736
2006-08-10,-0.002830421006436528
2006-08-11,0.0007869071109288018
2006-08-14,0.011886858138947933
2006-08-15,0.008284217045956766
2006-08-16,0.0025410954916719347
2006-08-17,0.005062648872183317
2006-08-18,-0.00429384185125023
2006-08-21,-7.676965134746847e-05
2006-08-22,-0.0027705194651824042
2006-08-23,-0.0008484717638934347
2006-08-24,0.0012334103236977983
2006-08-25,0.004765147325624022
2006-08-28,0.001149286613949828
2006-08-29,0.0006121664826260182
2006-08-30,-0.00015292236948436639
2006-08-31,0.005952899765361255
2006-09-01,0.001900445908450753
2006-09-05,-0.00884875355695503
2006-09-06,-0.004608075944142543
2006-09-07,0.002844091042836222
2006-09-08,0.0009971644412724477
2006-09-11,0.009768218193736574
2006-09-12,0.004015533994048787
2006-09-13,7.571665170298199e-05
2006-09-14,0.00234462589053357
2006-09-15,0.0013631215841790278
2006-09-18,-0.0025006295276659555
2006-09-19,0.005296949682250414
2006-09-20,-0.0048419903564134
2006-09-21,-0.0030375895902370565
2006-09-22,0.007652977177031153
2006-09-25,0.008268957833486917
2006-09-26,0.0011970593051147849
2006-09-27,-0.00037403454458099226
2006-09-28,-0.0008230247605338498
2006-09-29,-0.003750494318472975
2006-10-02,0.002102409896424267
2006-10-03,0.011629590219390713
2006-10-04,0.0019249273178954744
2006-10-05,-0.0012581276989762926
2006-10-06,0.0005921667508449896
2006-10-09,0.0013314786874214382
2006-10-10,-0.0011834310371887783
2006-10-11,0.008622701923841751
2006-10-12,0.0025647867729697363
2006-10-13,0.0015357524715177893
2006-10-16,-0.0031474981883789243
2006-10-17,0.001319083534150612
2006-10-18,0.0016088230345807405
2006-10-19,0.0002195916196474698
2006-10-20,0.004593236300843555
2006-10-23,0.002978214063032581
2006-10-24,0.003402857707591257
2006-10-25,0.00310343061735731
2006-10-26,-0.006288718074369992
2006-10-27,-0.0007253389356694541
2006-10-30,-0.00014546445507988544
2006-10-31,-0.006772462524927083
2006-11-01,-0.0005845062042779729
2006-11-02,-0.0017565329145187811
2006-11-03,0.011215834334319023
2006-11-06,0.0038311651949182513
2006-11-07,0.002161668235311667
2006-11-08,-0.005268911986268901
2006-11-09,0.000434465536649419
2006-11-10,0.002456385745894747
2006-11-13,0.007476582272076227
2006-11-14,0.0028610780100415296
2006-11-15,0.002567608094465393
2006-11-16,0.0002849178935943487
2006-11-17,0.0005695923681549761
2006-11-20,0.0009958510406026294
2006-11-21,0.0019891977163813343
2006-11-22,-0.004052910928081309
2006-11-24,-0.013847143666402764
2006-11-27,0.00432521822355208
2006-11-28,0.010376306386614754
2006-11-29,0.00042683903065714396
2006-11-30,-0.002208196052789241
2006-12-01,0.007602055669265254
2006-12-04,0.004307870398820612
2006-12-05,-0.0008459988414362544
2006-12-06,-0.004382600250062547
2006-12-07,0.0018405330543209831
2006-12-08,0.002894300111062155
2006-12-11,-0.0007752306602879052
2006-12-12,0.0010573904355558725
2006-12-13,0.008772146719975012
2006-12-14,9.165997092788793e-05
2006-12-15,-0.002743955317421963
2006-12-18,0.0019002747001968434
2006-12-19,-0.0005622625556036642
2006-12-20,-0.0036654676493851302
2006-12-21,-0.006161753708547337
2006-12-22,0.005879278749618599
2006-12-26,0.006547221122745367
2006-12-27,-0.0021066406922543583
2006-12-28,-0.004158105471562093
2006-12-29,-0.0017665480976311316
2007-01-03,0.002119913650824931
2007-01-04,-0.008007949914733572
2007-01-05,0.004613557660605178
2007-01-08,-0.0008498614986017664
2007-01-09,0.003325935342624583
2007-01-10,0.004371111461394242
2007-01-11,0.007568218890239775
2007-01-12,-0.0019568264392809584
2007-01-16,0.00042020215674750023
2007-01-17,-0.003362296782223504
2007-01-18,0.001962586431114763
2007-01-19,-0.003085741587543067
2007-01-22,0.002945929427047875
2007-01-23,0.008020200124897002
2007-01-24,-0.011809114201608361
2007-01-25,-0.0009145081013015969
2007-01-26,-0.0005628484352613776
2007-01-29,0.005195633277404929
2007-01-30,0.0067013862405658825
2007-01-31,0.0059643241392944
2007-02-01,0.0013822464058449008
2007-02-02,0.00027602484729451584
2007-02-05,0.000276324169288385
2007-02-06,0.0022062003528412967
2007-02-07,-0.0013097804698798115
2007-02-08,-0.0074748273734657885
2007-02-09,-0.003410325525319534
2007-02-12,0.00839989715973321
2007-02-13,0.00654539909829614
2007-02-14,0.0013044768145148095
2007-02-15,-0.0004805048700366113
2007-02-16,0.0021244326264851527
2007-02-20,-0.00041002054403218983
2007-02-21,-0.0007542298651305212
2007-02-22,-0.00391509106446702
2007-02-23,-0.0008953659774217974
2007-02-26,-0.039840619173549766
2007-02-27,0.01019862504804457
2007-02-28,-0.0029848460263616904
2007-03-01,-0.01318168635262212
2007-03-02,-0.009564383893456785
2007-03-05,0.016964588839631298
2007-03-06,-0.0010021433925454656
2007-03-07,0.008419426693158262
2007-03-08,0.00028439244199425094
2007-03-09,0.001490210628682617
2007-03-12,-0.01962502833951689
2007-03-13,0.007422443907892346
2007-03-14,0.0013632539266045976
2007-03-15,-0.002804332781076435
2007-03-16,0.011983089730633419
2007-03-19,0.005477094691412896
2007-03-20,0.0163236782661844
2007-03-21,-0.0007678559023740471
2007-03-22,0.0014656634322226028
2007-03-23,-0.0013266974449081938
2007-03-26,-0.002376886950014204
2007-03-27,-0.007305886586953109
2007-03-28,0.0010567214399224284
2007-03-29,0.0002113630024681143
2007-03-30,0.0011261342769613265
2007-04-02,0.01070507915332274
2007-04-03,0.0011125952472514637
2007-04-04,0.0027071471933059503
2007-04-05,0.0013863222476741114
2007-04-09,0.0011762239173392375
2007-04-10,-0.004088421824154548
2007-04-11,0.004434463876137525
2007-04-12,0.004551675475093684
2007-04-13,0.009451627383195242
2007-04-16,0.002654622924191687
2007-04-17,0.001223047267311516
2007-04-18,-0.0002718144447800359
2007-04-19,0.009396823647097763
2007-04-20,-0.0037748869928796846
2007-04-23,0.0004047868829670695
2007-04-24,0.009140169741888056
2007-04-25,0.0011365879422439286
